sample_id,t,M_d,QSC,ASC,M_c,M_n
17,1.8779978278158256,856.2226767313621,554.2984936711106,2.862698776093477,0.4053212504484213,1060.5789989062218
17,2.0290213783002855,634.3750457479413,548.5914159216422,2.1127682709637727,0.22317865401540413,1060.7638397026067
17,2.3021807629962625,368.79915635462885,541.7403443788802,1.2358100350549157,0.0765029145174336,1060.913744832113
17,2.5629504418699973,219.75804633428893,537.8256724592034,0.753518048591006,0.02798532579376741,1060.964099857136
17,2.864521282913304,120.74334181886968,535.1151423814625,0.43703698074499636,0.009044084677065576,1060.984306061853
17,3.192667262512879,62.936255592313664,533.3916234622827,0.25374315040363243,0.0028440634712050797,1060.9913029300944
17,3.325615628332052,48.335091812155234,532.9087866904958,0.2076224057601519,0.001838734687144471,1060.9925293081164
17,3.613097916832447,27.3115042266002,532.1216980567694,0.1413430883557649,0.0007846264402462617,1060.9939400359438
17,3.8372846815720045,17.5020765529743,531.6680909568905,0.11046917585226995,0.00045061387492056746,1060.994476511738
17,4.121545112272391,9.952422138412667,531.2117110861179,0.08672687650969903,0.00026115183555938784,1060.9948666155822
17,4.42974047521634,5.397336532726032,530.8050818922087,0.0724041877623097,0.00017506307561055058,1060.9951286191206
17,4.705384350944526,3.1219052584783307,530.485108373116,0.06524341707965067,0.0001399135238549806,1060.9953004773306
17,5.0252501740021405,1.6545286900538005,530.1423621052525,0.060614603240835854,0.00011998127902774044,1060.9954655768304
17,5.281257751163535,0.9952033908722847,529.8806303240355,0.058524814932628386,0.00011170263882123346,1060.9955841059102
